zona;partido;nome;votos;soma de votos na zona;votos_total
333;MDB;GABRIEL;19.0;7758.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;#BRANCO#;Branco;20.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;104.0;21355.0;105002.0
333;PL;BRUNO ENGLER;86.0;28018.0;105002.0
333;PDT;DUDA SALABERT;11.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;13.0;4274.0;105002.0
333;#NULO#;Nulo;13.0;6469.0;105002.0
333;PSD;FUAD NOMAN;70.0;24459.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;MDB;GABRIEL;14.0;7758.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;#BRANCO#;Branco;22.0;6296.0;105002.0
333;PT;ROGERIO CORREIA;10.0;4274.0;105002.0
333;PL;BRUNO ENGLER;57.0;28018.0;105002.0
333;PDT;DUDA SALABERT;8.0;4923.0;105002.0
333;#NULO#;Nulo;16.0;6469.0;105002.0
333;MDB;GABRIEL;24.0;7758.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;85.0;21355.0;105002.0
333;PSD;FUAD NOMAN;94.0;24459.0;105002.0
333;#BRANCO#;Branco;28.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;72.0;21355.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;PDT;DUDA SALABERT;8.0;4923.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;#NULO#;Nulo;13.0;6469.0;105002.0
333;PL;BRUNO ENGLER;61.0;28018.0;105002.0
333;PSD;FUAD NOMAN;75.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;11.0;4274.0;105002.0
333;MDB;GABRIEL;16.0;7758.0;105002.0
333;#BRANCO#;Branco;30.0;6296.0;105002.0
333;#NULO#;Nulo;19.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;85.0;21355.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;PL;BRUNO ENGLER;64.0;28018.0;105002.0
333;PSD;FUAD NOMAN;76.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;18.0;4274.0;105002.0
333;MDB;GABRIEL;15.0;7758.0;105002.0
333;PDT;DUDA SALABERT;13.0;4923.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#BRANCO#;Branco;18.0;6296.0;105002.0
333;#NULO#;Nulo;18.0;6469.0;105002.0
333;PL;BRUNO ENGLER;73.0;28018.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;97.0;21355.0;105002.0
333;PDT;DUDA SALABERT;8.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;14.0;4274.0;105002.0
333;MDB;GABRIEL;13.0;7758.0;105002.0
333;PSD;FUAD NOMAN;79.0;24459.0;105002.0
333;UP;INDIRA XAVIER;2.0;158.0;105002.0
333;PODE;CARLOS VIANA;5.0;1232.0;105002.0
333;#BRANCO#;Branco;15.0;6296.0;105002.0
333;PT;ROGERIO CORREIA;21.0;4274.0;105002.0
333;PL;BRUNO ENGLER;82.0;28018.0;105002.0
333;PODE;CARLOS VIANA;6.0;1232.0;105002.0
333;PDT;DUDA SALABERT;11.0;4923.0;105002.0
333;#NULO#;Nulo;16.0;6469.0;105002.0
333;MDB;GABRIEL;27.0;7758.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;62.0;21355.0;105002.0
333;PSD;FUAD NOMAN;78.0;24459.0;105002.0
333;#BRANCO#;Branco;23.0;6296.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;PT;ROGERIO CORREIA;19.0;4274.0;105002.0
333;PL;BRUNO ENGLER;75.0;28018.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;PDT;DUDA SALABERT;12.0;4923.0;105002.0
333;#NULO#;Nulo;17.0;6469.0;105002.0
333;MDB;GABRIEL;22.0;7758.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;63.0;21355.0;105002.0
333;PSD;FUAD NOMAN;87.0;24459.0;105002.0
333;#BRANCO#;Branco;19.0;6296.0;105002.0
333;PT;ROGERIO CORREIA;15.0;4274.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;64.0;21355.0;105002.0
333;PSD;FUAD NOMAN;78.0;24459.0;105002.0
333;PDT;DUDA SALABERT;20.0;4923.0;105002.0
333;MDB;GABRIEL;25.0;7758.0;105002.0
333;#NULO#;Nulo;20.0;6469.0;105002.0
333;PCO;LOURDES FRANCISCO;1.0;11.0;105002.0
333;PL;BRUNO ENGLER;91.0;28018.0;105002.0
333;PODE;CARLOS VIANA;12.0;1232.0;105002.0
333;#BRANCO#;Branco;25.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;55.0;21355.0;105002.0
333;PL;BRUNO ENGLER;95.0;28018.0;105002.0
333;PT;ROGERIO CORREIA;23.0;4274.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;#NULO#;Nulo;21.0;6469.0;105002.0
333;PSD;FUAD NOMAN;82.0;24459.0;105002.0
333;PODE;CARLOS VIANA;7.0;1232.0;105002.0
333;PDT;DUDA SALABERT;20.0;4923.0;105002.0
333;MDB;GABRIEL;15.0;7758.0;105002.0
333;#BRANCO#;Branco;24.0;6296.0;105002.0
333;PL;BRUNO ENGLER;99.0;28018.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;63.0;21355.0;105002.0
333;PDT;DUDA SALABERT;25.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;17.0;4274.0;105002.0
333;PSD;FUAD NOMAN;83.0;24459.0;105002.0
333;#NULO#;Nulo;18.0;6469.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;MDB;GABRIEL;23.0;7758.0;105002.0
333;#BRANCO#;Branco;30.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;63.0;21355.0;105002.0
333;PDT;DUDA SALABERT;18.0;4923.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;#NULO#;Nulo;25.0;6469.0;105002.0
333;PSD;FUAD NOMAN;77.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;8.0;4274.0;105002.0
333;PL;BRUNO ENGLER;109.0;28018.0;105002.0
333;MDB;GABRIEL;27.0;7758.0;105002.0
333;#BRANCO#;Branco;19.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;67.0;21355.0;105002.0
333;PDT;DUDA SALABERT;17.0;4923.0;105002.0
333;PL;BRUNO ENGLER;112.0;28018.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;#NULO#;Nulo;16.0;6469.0;105002.0
333;PSD;FUAD NOMAN;70.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;16.0;4274.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;MDB;GABRIEL;22.0;7758.0;105002.0
333;#BRANCO#;Branco;19.0;6296.0;105002.0
333;PL;BRUNO ENGLER;121.0;28018.0;105002.0
333;PDT;DUDA SALABERT;22.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;8.0;4274.0;105002.0
333;#NULO#;Nulo;24.0;6469.0;105002.0
333;PSD;FUAD NOMAN;55.0;24459.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;51.0;21355.0;105002.0
333;MDB;GABRIEL;28.0;7758.0;105002.0
333;PODE;CARLOS VIANA;5.0;1232.0;105002.0
333;#BRANCO#;Branco;18.0;6296.0;105002.0
333;#NULO#;Nulo;14.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;44.0;21355.0;105002.0
333;PL;BRUNO ENGLER;106.0;28018.0;105002.0
333;PSD;FUAD NOMAN;89.0;24459.0;105002.0
333;PDT;DUDA SALABERT;22.0;4923.0;105002.0
333;MDB;GABRIEL;33.0;7758.0;105002.0
333;PT;ROGERIO CORREIA;10.0;4274.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#BRANCO#;Branco;21.0;6296.0;105002.0
333;#NULO#;Nulo;11.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;45.0;21355.0;105002.0
333;PSD;FUAD NOMAN;84.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;23.0;4274.0;105002.0
333;PL;BRUNO ENGLER;80.0;28018.0;105002.0
333;MDB;GABRIEL;21.0;7758.0;105002.0
333;PDT;DUDA SALABERT;12.0;4923.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#BRANCO#;Branco;15.0;6296.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;47.0;21355.0;105002.0
333;PDT;DUDA SALABERT;15.0;4923.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#NULO#;Nulo;20.0;6469.0;105002.0
333;PSD;FUAD NOMAN;77.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;12.0;4274.0;105002.0
333;PL;BRUNO ENGLER;107.0;28018.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;MDB;GABRIEL;27.0;7758.0;105002.0
333;#BRANCO#;Branco;14.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;46.0;21355.0;105002.0
333;PT;ROGERIO CORREIA;12.0;4274.0;105002.0
333;PL;BRUNO ENGLER;110.0;28018.0;105002.0
333;PDT;DUDA SALABERT;27.0;4923.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;PSD;FUAD NOMAN;63.0;24459.0;105002.0
333;#NULO#;Nulo;16.0;6469.0;105002.0
333;MDB;GABRIEL;36.0;7758.0;105002.0
333;#BRANCO#;Branco;12.0;6296.0;105002.0
333;PL;BRUNO ENGLER;90.0;28018.0;105002.0
333;PT;ROGERIO CORREIA;15.0;4274.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PDT;DUDA SALABERT;21.0;4923.0;105002.0
333;#NULO#;Nulo;14.0;6469.0;105002.0
333;PSD;FUAD NOMAN;60.0;24459.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;48.0;21355.0;105002.0
333;MDB;GABRIEL;39.0;7758.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;#BRANCO#;Branco;12.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;49.0;21355.0;105002.0
333;PL;BRUNO ENGLER;96.0;28018.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PDT;DUDA SALABERT;31.0;4923.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;#NULO#;Nulo;22.0;6469.0;105002.0
333;PSD;FUAD NOMAN;70.0;24459.0;105002.0
333;MDB;GABRIEL;35.0;7758.0;105002.0
333;PT;ROGERIO CORREIA;13.0;4274.0;105002.0
333;#BRANCO#;Branco;15.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;41.0;21355.0;105002.0
333;PL;BRUNO ENGLER;84.0;28018.0;105002.0
333;PDT;DUDA SALABERT;23.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;16.0;4274.0;105002.0
333;#NULO#;Nulo;21.0;6469.0;105002.0
333;PSD;FUAD NOMAN;76.0;24459.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;MDB;GABRIEL;33.0;7758.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;#BRANCO#;Branco;17.0;6296.0;105002.0
333;#NULO#;Nulo;24.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;55.0;21355.0;105002.0
333;PL;BRUNO ENGLER;103.0;28018.0;105002.0
333;PSD;FUAD NOMAN;64.0;24459.0;105002.0
333;MDB;GABRIEL;29.0;7758.0;105002.0
333;PDT;DUDA SALABERT;18.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;16.0;4274.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;#BRANCO#;Branco;13.0;6296.0;105002.0
333;#NULO#;Nulo;23.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;48.0;21355.0;105002.0
333;PL;BRUNO ENGLER;86.0;28018.0;105002.0
333;PSD;FUAD NOMAN;76.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;18.0;4274.0;105002.0
333;MDB;GABRIEL;33.0;7758.0;105002.0
333;PDT;DUDA SALABERT;20.0;4923.0;105002.0
333;PODE;CARLOS VIANA;1.0;1232.0;105002.0
333;#BRANCO#;Branco;19.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;66.0;21355.0;105002.0
333;PL;BRUNO ENGLER;99.0;28018.0;105002.0
333;PDT;DUDA SALABERT;20.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;17.0;4274.0;105002.0
333;#NULO#;Nulo;13.0;6469.0;105002.0
333;PSD;FUAD NOMAN;86.0;24459.0;105002.0
333;MDB;GABRIEL;35.0;7758.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;#BRANCO#;Branco;17.0;6296.0;105002.0
333;PL;BRUNO ENGLER;124.0;28018.0;105002.0
333;PDT;DUDA SALABERT;18.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;16.0;4274.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;#NULO#;Nulo;30.0;6469.0;105002.0
333;PSD;FUAD NOMAN;72.0;24459.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;44.0;21355.0;105002.0
333;MDB;GABRIEL;36.0;7758.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#BRANCO#;Branco;18.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;50.0;21355.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;PL;BRUNO ENGLER;108.0;28018.0;105002.0
333;PDT;DUDA SALABERT;26.0;4923.0;105002.0
333;#NULO#;Nulo;16.0;6469.0;105002.0
333;MDB;GABRIEL;30.0;7758.0;105002.0
333;PT;ROGERIO CORREIA;6.0;4274.0;105002.0
333;PSD;FUAD NOMAN;83.0;24459.0;105002.0
333;#BRANCO#;Branco;10.0;6296.0;105002.0
333;#NULO#;Nulo;21.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;62.0;21355.0;105002.0
333;PT;ROGERIO CORREIA;12.0;4274.0;105002.0
333;MDB;GABRIEL;29.0;7758.0;105002.0
333;PDT;DUDA SALABERT;30.0;4923.0;105002.0
333;PL;BRUNO ENGLER;107.0;28018.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PCO;LOURDES FRANCISCO;1.0;11.0;105002.0
333;PSD;FUAD NOMAN;87.0;24459.0;105002.0
333;#BRANCO#;Branco;17.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;45.0;21355.0;105002.0
333;PL;BRUNO ENGLER;124.0;28018.0;105002.0
333;PDT;DUDA SALABERT;25.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;11.0;4274.0;105002.0
333;#NULO#;Nulo;18.0;6469.0;105002.0
333;PSD;FUAD NOMAN;70.0;24459.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;MDB;GABRIEL;29.0;7758.0;105002.0
333;#BRANCO#;Branco;24.0;6296.0;105002.0
333;#NULO#;Nulo;24.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;67.0;21355.0;105002.0
333;PL;BRUNO ENGLER;81.0;28018.0;105002.0
333;PSD;FUAD NOMAN;59.0;24459.0;105002.0
333;MDB;GABRIEL;38.0;7758.0;105002.0
333;PDT;DUDA SALABERT;18.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;9.0;4274.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PODE;CARLOS VIANA;2.0;1232.0;105002.0
333;#BRANCO#;Branco;17.0;6296.0;105002.0
333;#NULO#;Nulo;20.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;61.0;21355.0;105002.0
333;PSD;FUAD NOMAN;68.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;20.0;4274.0;105002.0
333;PL;BRUNO ENGLER;112.0;28018.0;105002.0
333;MDB;GABRIEL;20.0;7758.0;105002.0
333;PDT;DUDA SALABERT;11.0;4923.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;#BRANCO#;Branco;19.0;6296.0;105002.0
333;#NULO#;Nulo;20.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;60.0;21355.0;105002.0
333;PSTU;WANDERSON ROCHA;1.0;49.0;105002.0
333;PL;BRUNO ENGLER;102.0;28018.0;105002.0
333;PODE;CARLOS VIANA;3.0;1232.0;105002.0
333;PDT;DUDA SALABERT;19.0;4923.0;105002.0
333;PT;ROGERIO CORREIA;12.0;4274.0;105002.0
333;MDB;GABRIEL;27.0;7758.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;PSD;FUAD NOMAN;49.0;24459.0;105002.0
333;#BRANCO#;Branco;21.0;6296.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;47.0;21355.0;105002.0
333;PDT;DUDA SALABERT;30.0;4923.0;105002.0
333;PODE;CARLOS VIANA;4.0;1232.0;105002.0
333;#NULO#;Nulo;15.0;6469.0;105002.0
333;PL;BRUNO ENGLER;99.0;28018.0;105002.0
333;PSD;FUAD NOMAN;71.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;14.0;4274.0;105002.0
333;UP;INDIRA XAVIER;1.0;158.0;105002.0
333;MDB;GABRIEL;35.0;7758.0;105002.0
333;#BRANCO#;Branco;18.0;6296.0;105002.0
333;#NULO#;Nulo;21.0;6469.0;105002.0
333;REPUBLICANOS;MAURO TRAMONTE;57.0;21355.0;105002.0
333;PL;BRUNO ENGLER;96.0;28018.0;105002.0
333;PSD;FUAD NOMAN;73.0;24459.0;105002.0
333;PT;ROGERIO CORREIA;23.0;4274.0;105002.0
333;MDB;GABRIEL;39.0;7758.0;105002.0
333;PDT;DUDA SALABERT;24.0;4923.0;105002.0
